,gene,X14d.1,X14d.2,X14d.3,X21d.2,X21d.3,X21d.4,X28d.1,X28d.2,X28d.3,cluster,membership
141,WP_015456611.1,-1.33282791618583,-0.603815137485107,0.155884874677236,-1.12811259212532,0.340586338617885,-0.0258407555751331,1.95543314424444,-0.137649364918674,0.776341408750498,1,0.80105896178248
142,WP_041169964.1,0.169749829103745,-1.21490471420999,-1.10171465065242,0.642049085085182,-0.0864412601798036,-0.737239918442097,-0.030386971950312,0.303346857876051,2.05554174336965,1,0.699952733470097
143,WP_164820661.1,-0.751295011435948,-0.705817850182993,0.0185593801544722,0.659194909679286,-0.964139443485044,-0.19860299578198,0.634238407128929,2.11611732291632,-0.808254718993041,1,0.693031756146483
144,WP_190311202.1,-0.139344164078123,0.755413725396745,-1.4260863035928,-0.560978119480938,-0.343126118815257,-0.687625568204369,1.35561565957859,1.54435421888445,-0.498223329688307,1,0.728965253968239
145,WP_003525631.1,1.48003937412969,1.29463005346255,0.837502997955042,-0.104447828223895,-0.880521463470502,0.160082620733917,-1.03022241116861,-0.791476087931669,-0.965587255486528,2,0.965503033749176
146,WP_003525901.1,1.13618862493531,1.25763934609784,0.846567451496422,-0.808189637118942,-1.02599834580432,0.357741123283104,-1.13679153191113,0.423972319903236,-1.05112935088151,2,0.812632439259047
147,WP_003527124.1,1.90626478412012,1.12026703423933,0.363163500122081,0.0237676664577057,-0.912824980685627,-0.758668034680154,-1.1764588262594,-0.168912947101619,-0.396598196212449,2,0.865334146793583
148,WP_003528900.1,0.325440103022149,2.28701262559219,0.0433750421665308,0.551100729351218,-0.382820192252445,-0.339692137025074,-0.945220704986655,-0.67440579054913,-0.864789675318774,2,0.608146597865842
149,WP_003529436.1,1.35634893016399,1.53759433125806,0.903099961632659,-0.289136142479748,-0.560230228468196,-0.665867631437877,-1.13357220404086,-0.886755938974046,-0.261481077653976,2,0.967125906427681
150,WP_003529888.1,1.26642181041268,1.609065767371,0.782876258943668,-0.981963134738764,-0.58650023026772,0.0290826096414406,-0.755886827557639,-0.242955259512046,-1.12014099429262,2,0.930079201315469
151,WP_003529892.1,1.02612142428817,1.14118921576265,1.64135373046336,-0.970485538904123,-0.891754012675797,-0.913536783657912,-0.447631765083558,-0.353728153445782,-0.23152811674701,2,0.760629774161931
152,WP_003529999.1,1.21680759497795,1.14216414619706,1.00698680443698,-0.989747629321346,-0.242522544932094,-0.49692893474793,0.393917990512408,-0.424379660354106,-1.60629776676893,2,0.833084515707611
153,WP_003530025.1,0.763248010398528,1.92188704411338,0.377055630661405,-0.504165398885115,-1.13726297764198,0.51166090527158,-0.0687668550177879,-0.807432416733438,-1.05622394216657,2,0.739872670038344
154,WP_003530108.1,0.90584723688282,1.50681033130781,0.66676922210239,0.281973769598851,-0.329099819509218,-0.373516580037836,-0.769378075158506,-1.88283453122967,-0.00657155395664609,2,0.806008445535911
155,WP_003531560.1,1.64820811886708,-0.780776980773,1.46038235086758,-0.479115963077649,0.302816173198225,-0.312532329261279,-1.35358965181838,-0.536078705592457,0.0506869875898851,2,0.706169270793755
156,WP_003531605.1,2.07577545771625,1.10519105531346,-0.52066237435008,-0.461931546996593,-0.47159254210965,-0.0745466703732232,-0.632996838704867,0.137365356220414,-1.15660189671572,2,0.68141335869778
157,WP_003531615.1,1.21541292018057,1.35668701178481,0.705703003282287,0.257514239851483,-0.220186759126879,0.142846981798187,-1.26021456533312,-1.25009735344374,-0.947665478993595,2,0.896570451563721
158,WP_003531973.1,-0.100646695946869,1.06173017342662,1.77141080461315,0.0589618725353127,-1.39037464383027,-0.568627095403067,0.555566248398933,-1.00448865526694,-0.383532008526871,2,0.522755506507726
159,WP_003536336.1,1.41754280130958,-0.0176978910203965,1.26414025850966,0.530052303352981,0.605832467259251,-0.641171207433306,-1.07872917170935,-0.98374268607252,-1.0962268741959,2,0.734791948648318
160,WP_003536396.1,0.897667037155777,1.42377982782289,1.22977558875002,-0.362313996940945,-1.37264844819349,-0.876775270730846,-0.930326541606602,0.0453078402103426,-0.0544660364671542,2,0.648936064819115
161,WP_003537468.1,0.916056626116714,-0.181441709232962,1.53193295545879,-0.266840878124532,-0.0799686661117782,-1.14104889575169,1.13791323641198,-0.590891800606313,-1.32571086816021,2,0.53798039994222
162,WP_004434654.1,1.20854837955169,1.56779559944121,0.806869408225491,-0.246936126414455,-0.403676848868423,-0.0510232431607664,-1.47637395493798,-0.566815709944065,-0.838387503892706,2,0.963015965463584
163,WP_004435262.1,1.22013446770945,1.40579860316798,1.16994824662587,-1.2593627067762,-0.245444672037228,-0.538349637164256,-0.93112801034904,-0.297537786953341,-0.524058504223234,2,0.926138461561629
164,WP_004436001.1,1.3487304446721,0.595883686178933,1.23340988186842,0.108390262969633,0.566620876713898,-0.781340268010984,-0.757936238300197,-1.3914445852957,-0.922314060796114,2,0.899868810372652
165,WP_010967012.1,0.97833276744103,0.872059244903957,0.689607286218102,0.338702390035423,0.759271027372411,-0.356988448895995,-0.979210528438883,-0.320154519306066,-1.98161921932997,2,0.568935332588002
166,WP_010967051.1,1.388958707249,1.37680552368144,0.632157626571986,0.24510173210495,-0.304456467798835,-0.111984266264621,-1.32206139233819,-0.796022785009763,-1.10849867819598,2,0.937982265070628
167,WP_010967087.1,1.23837820239827,1.58255021237077,-0.180058939902988,0.121302346430396,-1.41647097321067,0.272638852234569,-0.434072183666108,0.0950464852158421,-1.27931400187008,2,0.628961858683355
168,WP_010967117.1,1.45941412668508,-0.455832811445982,0.357277372534092,-1.46733778645643,-0.174529338006307,0.868493460539371,-1.43676237689732,0.717841707426993,0.131435645620503,2,0.381416237633255
169,WP_010967201.1,1.04339527035643,0.433275510850618,1.26842565659367,-0.00995232463649581,1.08548885393626,-0.558398901261648,-0.878525531327216,-1.11549896773909,-1.26820956677254,2,0.734976286825432
170,WP_010967208.1,1.33554044889609,1.4551371330332,0.611989720788815,-0.934776501108616,-0.656489796884203,-0.227333359265346,0.251435141332567,-0.360905396756274,-1.47459739003623,2,0.817421750671482
171,WP_010967286.1,1.02555568060179,0.0955394158532757,1.41056946934513,0.816764567559562,0.323178763324462,-0.143144572736647,-1.1160897777587,-1.23727408862017,-1.17509945756869,2,0.577539713195227
172,WP_010967301.1,1.24777997486309,0.868042849799505,1.48266859595588,-0.474119367616598,-0.0406488558183597,-0.000541472109787328,-0.993654667188861,-0.82752227831817,-1.2620047795667,2,0.981297485379825
173,WP_010967309.1,0.788869073474181,0.213194218613942,1.98468560226008,-0.406392384387797,-0.19870374406764,0.157887634674467,-1.61267664553293,-0.205143043240836,-0.72172071179346,2,0.864242973645701
174,WP_010967422.1,1.30391996957088,0.981886604414726,0.813636771283461,0.0962867242887971,0.0410390752881089,0.422991272258386,-1.2386812415339,-1.30714769495195,-1.1139314806185,2,0.83667079290676
175,WP_010967525.1,1.7127906584809,1.46308570227353,-0.619286254812169,-0.407647340128601,0.227865328467052,-0.295433004188711,-0.00886598475003575,-0.825176724275278,-1.24733238106669,2,0.638677574811681
176,WP_010967527.1,-0.0847836598187562,1.68039246592809,0.917080571131062,0.700071705952134,0.342297915999469,-1.06062196187074,-0.709721607005151,-0.392577977821316,-1.39213745249479,2,0.595696098836922
177,WP_010967535.1,1.17383458607787,0.0952021146881739,1.12141605349982,-0.277909619498575,1.14017715885546,-0.0098576232970394,-1.52024926221391,-0.558582590586743,-1.16403081752506,2,0.63114287387048
178,WP_010967542.1,1.34381325367493,-0.537197860415479,0.72698599207955,-0.650535089920376,1.71539389906489,-0.215021714039994,-0.612587228536677,-0.780905042093099,-0.989946209813749,2,0.454232783521869
179,WP_010967543.1,0.999765949437817,1.7264640296714,1.10592015154079,-0.415676903037301,-0.423525340389704,-0.360211243649362,-0.825771725932124,-0.890114079213197,-0.916850838428314,2,0.97917387100688
180,WP_010967545.1,0.535420216751297,-0.238594749975195,1.90779542228583,0.51593979704096,0.271913042439162,-0.365582987333607,-1.73974179790167,-0.19587029439222,-0.691278648914547,2,0.639765717199487
181,WP_010967557.1,0.451426728401993,0.913646582582636,1.50851955345046,-0.275230795023342,0.558432063647933,0.362796917042258,-1.07801395359067,-1.32998832248144,-1.11158877402983,2,0.744717377993139
182,WP_010967615.1,-0.574086709283313,1.17467241097133,1.25810521546947,0.457555891104011,-0.525464211047931,-0.415636382343965,1.05123602725572,-1.19377162595556,-1.23261061616976,2,0.44578485729973
183,WP_010967623.1,0.716373474918723,0.814884418884985,2.09524060910696,-0.4891258343873,-0.559322663071711,-0.240305998341117,-0.751629613037564,-0.786740102241499,-0.799374291831475,2,0.95201918500812
184,WP_010967660.1,2.25912742088888,-0.108171056852189,0.465778298659623,-0.691773910471325,-0.693997810714311,-0.295246225981473,0.627278457427598,-0.833378402817213,-0.72961677013959,2,0.609747379173105
185,WP_010967697.1,0.762481235635428,0.511548179024586,1.71224304057792,-0.111132634012307,0.3884291283217,-0.076640845840969,-1.45486922503252,-1.33475360394086,-0.397305274732969,2,0.85345260243898
186,WP_010967720.1,1.8944124565543,-0.754265742120145,1.1627972942355,-0.147325487182664,0.266138310568891,-0.12266130301399,-1.03318502231252,-1.1398432570679,-0.126067249661458,2,0.7016510541702
187,WP_010967757.1,0.762882369973136,0.326278276235887,1.68452722079546,1.02541944358048,-0.431759726035395,-0.574702830373804,-1.14663982393288,-1.16672268410801,-0.479282246134877,2,0.767994877036786
188,WP_010967768.1,1.75144261723043,-0.602036527500213,0.650512393418085,-0.565124138228913,1.06051416146635,-0.0375045660089691,-1.08303726893405,-1.23482605183468,0.0600593803919581,2,0.551732592624089
189,WP_010967779.1,1.87850348512549,0.572304786287058,1.02967215769402,-0.531590492984297,-1.05406219359858,-0.986063011108289,-0.29543234710968,-0.776848462668856,0.163516078363133,2,0.700098219103476
190,WP_010967869.1,0.190954236096888,1.90759599621809,1.08953583557528,-1.2396781564879,-0.52680772735125,-0.318408243843255,-1.05685479906444,0.204644843518462,-0.250981984661886,2,0.620095599126955
191,WP_010967913.1,0.13846434764802,0.385740340248694,1.42557734450678,0.431463448265859,0.894057408793209,-1.56754052700134,0.269913265986753,-1.39419257929461,-0.58348304915337,2,0.524064255462756
192,WP_010967956.1,1.13654403642898,1.1105300553191,1.20161557034715,-0.347610028104424,-0.633685103821189,-0.957505216240739,-1.07034578626777,-1.0412538179506,0.601710290289492,2,0.822031787334227
193,WP_010967959.1,1.39184457004574,1.60214306942344,0.697045124476158,-0.62216742760161,-0.616708283158505,-0.262830328290189,-0.520922364041808,-0.329035618089561,-1.33936874276367,2,0.942320608864858
194,WP_010968025.1,0.878570428925104,0.737486849074484,1.1678239233691,0.474567711852203,0.167478063779338,0.123905430347705,-1.14623320852492,-0.550146570721734,-1.85345262810128,2,0.676303676130359
195,WP_010968037.1,1.20323012179549,0.352034223728015,0.327123425253395,0.718343413831106,0.0378216211170445,-0.295434274976378,-0.79795976004313,-2.16650777410472,0.621349003399186,2,0.471058911228035
196,WP_010968050.1,1.38098556494117,0.80562389720798,0.596812280730142,-0.664010280314115,0.402135553852985,0.693876605983364,-0.545652639982333,-1.60134501353083,-1.06842596888836,2,0.724505692284048
197,WP_010968083.1,-0.140784834011416,-0.230372581525335,1.15722400784123,0.323109661156601,-1.43277973512622,0.832716278688611,-0.620395330380299,-1.23783938827602,1.34912192163284,2,0.296533661114438
198,WP_010968086.1,2.25448585483514,0.258601853434742,-0.0588983702545365,0.469756163789074,-0.0882966756562909,-0.883653244791641,-0.542193456529131,-1.22925524636872,-0.180546878458634,2,0.673058581512873
199,WP_010968124.1,1.45280384342263,0.437203527238228,0.703384115688121,0.557510000739113,-0.292937612420308,0.54536202700404,-0.478512571825832,-1.42256648862971,-1.50224684121628,2,0.571422307908653
200,WP_010968208.1,0.966327150289796,0.690555632105276,1.51845004860391,0.105923840433649,0.333605683922321,-0.179032188682937,-0.828538259086274,-1.15595052711624,-1.45134138046951,2,0.891781590717324
201,WP_010968212.1,0.195306769664282,1.96797639392001,0.820026262826928,-0.799047526631075,-0.289931844314757,0.418481452806929,-0.510456476495211,-0.338145850800982,-1.46420918097613,2,0.754417335580215
202,WP_010968213.1,0.396969978463146,0.723827486300985,1.71618511759334,-0.629993075655647,0.928143715156034,-0.150964060795304,-1.06790033054262,-0.717706839853536,-1.19856199066639,2,0.794156337620597
203,WP_010968416.1,1.21610064514412,1.35386561807685,1.40269531246554,-0.516439314453211,-0.688787737830862,-0.595114300687551,-0.785533983242565,-0.84610551191656,-0.540680727555767,2,0.981133357469555
204,WP_010968430.1,0.848911071632127,1.27822108141353,0.645900414417447,-1.13391652695163,1.3013458069526,-0.48461686163379,-0.835782584153999,-0.769050769159595,-0.851011632516691,2,0.751846321968764
205,WP_010968457.1,0.965168241390111,1.54961432946237,1.06642268891446,-0.38496117976272,-0.585529033764385,-1.30123364718758,0.281058710479542,-0.824740902019214,-0.765799207512584,2,0.8048712979695
206,WP_010968503.1,1.59590349574826,1.11364278819508,0.938373764673164,-0.4863579852959,-0.431496713388841,0.119464200742977,-0.617635260205773,-1.00826271046415,-1.22363158000482,2,0.974941701122128
207,WP_010968614.1,0.77182696075193,2.11813103379152,0.537390363125942,-0.405042885990741,-0.152274191880705,-0.471759156278426,-1.17651273447191,-0.821452219667001,-0.400307169380608,2,0.88739875693659
208,WP_010968662.1,1.58446395670377,0.849901813819492,0.719529896320133,-0.182460286055148,-0.654666737912438,-1.89610056647345,-0.344635098029851,-0.226000658045216,0.14996767967272,2,0.491616070984645
209,WP_010968681.1,1.28216553250922,1.13887736432399,0.21340894778306,-0.609933168960002,0.468587404403641,0.810711086367455,-0.869418351410331,-1.36817020023387,-1.06622861478316,2,0.616934776612621
210,WP_010968683.1,1.12869622017619,-0.0170405613281086,1.68862674767936,0.212860660317578,-0.0792943134393974,0.367460177019491,-1.29052224682409,-0.988207224145466,-1.02257945945555,2,0.799934907327767
211,WP_010968733.1,1.28458581373367,0.309786760228237,1.85839329774184,-0.974305415513801,-0.814803419192127,-0.0571750244940786,-0.961316686931383,-0.483132097484539,-0.162033228087819,2,0.86290207847494
212,WP_010968756.1,1.66313733164527,0.0291512188423286,1.59951667615319,-0.503810930658526,-0.217304404695487,-0.37729363659919,-1.31267395320962,-0.685641485530759,-0.1950808159472,2,0.919203425338173
213,WP_010968765.1,1.64947835163021,0.0211576100696828,1.33731609357334,-0.436386835634823,-0.0341226269073883,-0.908971073540274,-0.864431718170719,0.464565106516106,-1.22860490753613,2,0.817301991936301
214,WP_010968778.1,1.87309876681948,0.555423831555524,1.23731072047073,-0.0298502166173255,-0.676007297945842,-0.694048384129678,-0.733886843063071,-0.778737067237076,-0.753303509852747,2,0.968293394468969
215,WP_010968784.1,0.898304392321121,0.109399147875503,1.26465603770152,-1.11420315662447,-0.352832259669738,0.888306837849183,-0.950254870949174,0.688361340644613,-1.43173746914856,2,0.632501303611797
216,WP_010968815.1,2.12673551921589,-0.695872629336567,1.10621279182927,-0.789506727907816,0.0926692977537644,-0.658976206409495,-0.773696847428885,-0.100751160570579,-0.306814037145586,2,0.678200436857243
217,WP_010968853.1,1.13950814154138,1.23580259255855,0.668883520528017,0.411496044350484,0.436507350365625,-0.787323720242496,-1.10542142947131,-1.51270772890744,-0.486744770722809,2,0.81291283048223
218,WP_010968973.1,0.646851624639653,0.772869541621445,1.55809208795535,0.72052715378279,-0.0900154633252261,-0.696358081466166,-0.85754701500984,-0.436142832772067,-1.61827701542594,2,0.815333643225338
219,WP_010969000.1,1.70633938664501,0.622862025623935,1.33729005271089,-0.323916765764265,-1.12305677227606,-0.866317836141457,-0.801041663732341,-0.250469448793415,-0.301688978272299,2,0.866118255988398
220,WP_010969013.1,0.676229244517529,1.28023793107924,0.67148940333192,0.815777719578479,-1.34572095863576,0.456638646117814,-1.12701145211439,-0.22463920111442,-1.20300133276041,2,0.660152868231354
221,WP_010969036.1,0.954016453366495,1.21145419214911,1.53787290037332,-0.313138333518567,-0.00549028413195134,-0.391529915639875,-1.09742650064965,-0.995322712881807,-0.90043579906708,2,0.98481989212646
222,WP_010969080.1,1.59084804989647,1.34005908120783,0.451940416049093,-1.46140627689273,-0.713225988164527,-0.563901879386199,0.277949264053721,-0.507332246810868,-0.414930419952791,2,0.543136737625771
223,WP_010969097.1,1.61416964966622,1.18049475417056,-0.0362126278921702,-1.34820553765143,-0.221730026894736,0.233200621664367,0.080294921397973,-0.0640177816797728,-1.43799397278101,2,0.666633858918114
224,WP_010969105.1,0.824308632320903,1.96219186826342,0.0711695127861466,-1.25119101213474,-0.0323958718819251,0.0682599156766162,-0.923732093887264,-0.984838673320998,0.266227722177843,2,0.673706566683857
225,WP_010969141.1,1.63545289780681,1.16081664129389,0.788484091669894,-1.10685029585361,-0.0668131561417541,-0.796167943911795,-0.717583439704156,0.087563742840557,-0.98490253799983,2,0.889237630685547
226,WP_010969223.1,1.56357767258612,0.540888793327511,1.38825805879626,0.214440124191058,-0.461245158860573,-1.16017783461166,-1.09618949028695,-0.635170746797488,-0.354381418344275,2,0.934918282103916
227,WP_010969258.1,1.78200865171652,0.381892892214868,1.34966960942982,-0.595824681074101,0.146497440071116,-0.668153007648804,-1.04790182908657,-0.557490931321734,-0.790698144301128,2,0.961489612343934
228,WP_010969273.1,0.652296132829242,1.52497687884228,0.544484299202457,-0.216068139972963,0.288558971877528,0.739869578620286,-0.918593906559581,-1.38136975048108,-1.23415406435817,2,0.565988695958658
229,WP_010969342.1,0.862951540115413,0.42891449095837,1.53702921552316,0.479165325018624,-0.0205236150114727,0.318737828843309,-1.18206610613115,-1.35632572984924,-1.06788294946702,2,0.729139791209921
230,WP_010969343.1,1.3747076861162,0.827805405018908,1.05120677828473,0.175534289916702,-0.565792776683802,0.253232617683017,-0.980935989617209,-1.643141654416,-0.492616356302542,2,0.907516076316862
231,WP_010969356.1,1.00861988798116,1.5512362439576,1.07591553799838,-0.0668448515945264,-0.250941836200676,-0.271325870733485,-0.944632463162996,-1.3477552315075,-0.754271416737953,2,0.969887647902864
232,WP_010969442.1,0.186810382656547,0.911890585615226,1.44577604396917,-0.924786590842094,0.388352389747733,-0.414620011574476,0.732612738438621,-1.72131402266187,-0.604721515348865,2,0.632788378757381
233,WP_010969474.1,0.163621664304208,0.426683537509558,1.89496012511958,-0.30577029117194,0.177033214337624,0.763332084337522,-1.44360442614511,-0.794125347134664,-0.882130561156779,2,0.668194525202289
234,WP_010969547.1,0.959039748984746,0.668303062010844,0.377359811622759,-0.414930864351213,-1.30306388803011,1.67824169657108,-0.579894604401571,-0.187993705079438,-1.19706125732709,2,0.52697489805826
235,WP_010969601.1,0.341125780924198,1.94346451415471,0.425850620334484,-0.296565269739482,0.519421049717158,0.115294246503115,-0.579875001214732,-0.942250140358066,-1.52646580032137,2,0.608450014433005
236,WP_010969609.1,0.417229086098812,1.45321496587965,1.63525799381415,-0.124997674558581,-1.0857492898763,-0.984484329612899,-0.768696779472551,-0.534209843737659,-0.00756412853462849,2,0.764765884637287
237,WP_010969653.1,1.53008225834496,1.03597003426856,1.34019798616676,-0.505871206212089,-0.589051278013425,-0.653446363699163,-0.403323716876088,-1.04712891821655,-0.707428795762972,2,0.978708031685643
238,WP_010969670.1,0.543500917416664,0.13654164517177,0.907606286853152,1.18826450365679,0.0568730926629813,-1.57085539522039,-0.468595779517949,0.709032996948798,-1.50236826797182,2,0.45833118766112
239,WP_010969754.1,1.09532908632747,0.608285474764214,1.67222456224005,0.197151572244461,-0.135602028931332,-0.45167521837805,-1.46632133066943,-0.944447761641528,-0.574944355955854,2,0.952160364729724
240,WP_010969799.1,1.42234349034833,1.59056665030355,-0.273567978285732,-0.653526207686394,-0.0175618215899577,0.276476715352602,-1.55733568248198,-0.651634581295041,-0.135760584665371,2,0.721803187001067
241,WP_010969813.1,0.923957611045846,0.585999447024318,0.154043845645602,1.8092367623153,-1.37700225929354,-0.696514977764857,-0.648281578152355,-0.83505171166931,0.0836128608489955,2,0.432844005046268
242,WP_010969817.1,1.29095136200428,1.40123304368983,0.447687066033642,-0.272330936498657,0.420559249273237,-0.053475860089668,-0.575319566331525,-1.48574590492799,-1.17355845315315,2,0.832691304270895
243,WP_010969843.1,0.826363620008767,1.03647642982507,1.4657558397557,-1.38455861009567,-0.144332472839102,0.521925901199368,-1.00582590624241,-0.716218996539305,-0.599585805072421,2,0.893025058638974
244,WP_010969954.1,0.661776539849999,1.39769308729217,1.40503579891551,-0.60671129855149,-0.786393263709325,-1.39221064366977,-0.833352611148453,0.0367252074159658,0.11743718360539,2,0.542173417204832
245,WP_010969967.1,1.18795759593342,0.393039917690447,1.55975539241124,0.149481784748906,-0.983392455102208,0.155537606151449,-1.04137178650114,-1.37899294798527,-0.0420151073468494,2,0.874657671678811
246,WP_010969978.1,0.55018487824805,1.07864616488232,1.80295041603651,-1.13248169831958,-0.701761319294949,-1.02734700160092,-0.648543534612449,0.159768332331118,-0.0814162376701035,2,0.490141031824616
247,WP_010970004.1,1.45031202394421,-0.765952891189099,1.10968993677756,-0.755701271946307,-0.257140419631424,-0.106024536123097,-1.56796511772654,0.98165178909025,-0.0888695131955504,2,0.463566977777517
248,WP_010970016.1,1.11690529699483,1.56680931263085,0.619697287822896,-1.27020028521234,-0.818919617738546,-0.627949684699385,0.385854626745114,-1.04007511975877,0.0678781832153554,2,0.482121570482047
249,WP_010970037.1,0.573740837613742,0.158949986037968,1.82831611647322,0.992034464730339,-1.07490113233184,-0.398430501076927,-0.353651287749609,-0.421545003256822,-1.30451348044007,2,0.696457458002726
250,WP_010970059.1,1.94289765322226,0.767795430333236,0.1035336789804,0.0139221562591037,0.229546052136366,0.0998357760582445,-0.848587009207769,-1.451420316096,-0.857523421685836,2,0.73615459908191
251,WP_010970126.1,-0.328912710698588,0.940900530953892,2.01289846954207,0.0964125407051073,-0.0105549718049159,0.160318658739271,-0.661819050516591,-1.24827184560803,-0.960971621312223,2,0.67274106041187
252,WP_010970138.1,1.32396662194476,-0.00445236485633658,0.937775582745876,0.305777658042383,-1.33328929470469,0.30357254457779,0.150589661189843,-1.83289099115975,0.148950582220129,2,0.586694245449822
253,WP_010970141.1,1.41578185842758,0.867381103993407,1.55650372217234,-0.603861586609367,-0.692703054700367,-0.889962064916089,-0.943810083601365,-0.210378471629506,-0.49895142313664,2,0.939366127977697
254,WP_010970168.1,1.29744401623088,1.26863616971491,0.762488284889407,-1.04570824536384,-0.125011509291041,0.164439208896959,-0.0501056174439915,-0.685690081835219,-1.58649222579807,2,0.882830313168838
255,WP_010970172.1,-0.0443515641658323,1.68007423793873,-0.0623586345598683,0.924552751193508,-1.82790065423506,-0.0865215386193453,-0.0416052984949122,0.369148046590385,-0.911037345647608,2,0.335566604183532
256,WP_010970201.1,0.224622414367124,0.975170028429262,1.87037303720283,-1.61328702326999,0.0430468873037153,-0.66983307594168,-0.158510105403265,-0.0223969759406473,-0.649185186747349,2,0.587738525461938
257,WP_010970247.1,0.797440481921186,1.22794902359853,1.04876078582742,0.508882407573709,-0.240347854645875,0.0971639207421824,-0.866821422069393,-1.71578470028068,-0.857242642667075,2,0.789146901683455
258,WP_010970268.1,0.876575459045585,1.49766927238914,0.957629329120774,0.287375624939108,0.0847707892196159,-0.832717197591729,-1.47845605270579,-0.953829440040557,-0.439017784376151,2,0.909556024590239
259,WP_010970372.1,0.781196960083027,0.989049695231172,1.32478470404861,-0.357321113199222,0.214583402867888,0.468373398772202,-1.51980096684729,-1.22146674201924,-0.679399338937144,2,0.864679288846906
260,WP_010970486.1,1.46116267102202,1.55380276413699,0.609992865976152,-0.0186806202998178,-0.34064436767512,-0.685241479921827,-0.868833848383969,-1.22529100979881,-0.486266975055618,2,0.955029757833204
261,WP_010974962.1,2.0541611578165,0.362704561788978,0.563217704456399,-0.305550987026832,0.456602922238805,-0.27898719037198,-0.845416249513625,-0.668883870328267,-1.33784804905997,2,0.858784285694521
262,WP_010975069.1,-0.0334774312098827,1.49925729293604,1.45603326218225,0.419341629278552,-0.179559423905846,-0.0434204071259688,-0.949354319548709,-0.794639164980626,-1.37418143762581,2,0.734692198205173
263,WP_010975078.1,1.64806837530125,1.06737685566589,0.397459008906535,-0.241435302157338,-1.02994087863141,-1.34370088137221,-0.933750277495263,0.436019205307151,-9.61055245977996e-05,2,0.481823905110001
264,WP_010975087.1,0.475774844071643,1.25884999976046,0.851105555006962,-1.43557296886225,0.638703828935289,-0.252852561419294,-0.0348130928752926,0.199086747726172,-1.70028235234368,2,0.645508151497287
265,WP_010975090.1,2.00557712621677,0.328485433967967,1.21761229737426,-0.363142340597926,-0.636823359491789,-0.879979497667131,-0.860723384715169,-0.458829503420511,-0.352176771666476,2,0.913098146339076
266,WP_010975154.1,1.60951553559186,1.10125820100847,0.240150827919576,-0.824123711716948,-0.245613813750822,-0.46379301909065,-1.65888735451482,0.569824011777022,-0.328330677223695,2,0.722854356500229
267,WP_010975172.1,-0.315163428694065,1.27152829214475,1.84120890054205,-0.187248725321997,0.292671854369632,-0.289179751275701,-0.744121229026685,-1.37524321377334,-0.494452698964641,2,0.733964162035123
268,WP_010975182.1,-0.243251386512551,1.16207316396975,0.379999043785012,-0.914987160235415,1.06034963326444,-0.674717391440334,1.17584847192963,-1.58685805335473,-0.358456321405804,2,0.352843203693184
269,WP_010975198.1,1.25420858572192,0.590908480401854,1.23477361972947,-0.466070158485867,0.819553270438343,-0.397109539744937,-0.587180021827227,-0.939279098326058,-1.5098051379075,2,0.873219286177202
270,WP_010975229.1,-0.242957332410989,2.32644153237104,0.799362522092983,-0.377498435399792,-0.486826602050631,-0.823497548084506,0.0255700259082487,-0.402416361128635,-0.818177801297718,2,0.592108876923816
271,WP_010975243.1,1.15638928860971,0.949300789918988,0.895108989061684,0.00621527623082817,0.242443563158627,0.429701130464055,-0.884756349934799,-1.51921396589296,-1.27518872161613,2,0.765469000157563
272,WP_010975250.1,0.358472857336906,1.35821229302403,1.01236669954617,-0.241398383582543,0.508761517092077,0.441496842618561,-0.540398810427722,-1.44578933323845,-1.45172368236903,2,0.601209754504518
273,WP_010975290.1,1.63325555344472,1.27005583999574,1.01467757174359,-0.732496989236846,-0.460630471797844,-0.587377355998526,-0.507411205608993,-0.744027929092692,-0.886045013449156,2,0.977758279947231
274,WP_010975322.1,-0.993394219888297,1.33018575146323,1.59838498314104,0.315886515993893,0.211175904488846,-0.118820577881515,-0.664947108702359,-1.42218237540457,-0.256288873210267,2,0.459323437961371
275,WP_010975323.1,0.289918669980115,0.174427603757484,1.15952553699355,0.687566005010086,0.379549015073227,-0.984778705962701,-0.822638919988965,0.952372324985047,-1.83594152984784,2,0.474169311912
276,WP_010975336.1,0.632911063221923,0.8263206083458,1.36127798019444,0.607354612499486,-0.771392496965298,-1.90662291548787,-0.591606424693333,-0.304825281688569,0.146582854573417,2,0.560485899139376
277,WP_010975369.1,1.64474141952525,1.37616299244471,0.849969035869147,-0.661279973263822,-0.545836187990736,-0.715908592300674,-0.77609014576703,-0.852314348084586,-0.319444200432264,2,0.959673110268547
278,WP_010975397.1,1.94502255498928,-0.990930834862552,0.535316958579558,0.640518298826303,0.0353380372399122,-0.899670591745758,-0.55829473074567,0.409773371861904,-1.11707306414298,2,0.486758909965434
279,WP_010975478.1,1.00358530223991,0.590951601328399,1.20155328232491,0.235647457855442,0.89824611524477,-0.482137476223206,-1.09066225130617,-1.44062987206764,-0.916554159396415,2,0.721299190185649
280,WP_010975489.1,1.52122281182108,1.54435469605387,-0.092230473848067,0.136177676285883,0.00847017380776431,-0.263747444482696,-0.600802195252804,-0.736726828055045,-1.51671841632998,2,0.762758655481479
281,WP_010975589.1,1.13645625329332,0.868804102069127,1.62007128033694,-1.07024438951491,-0.296568487432305,-0.908273849968361,-1.07108101247797,0.0659631562064996,-0.345127052512327,2,0.846466163049411
