direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86_logFC	A86_FDR	A86_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224771	MtrunA17Chr7g0224771	MtNCR-new69	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	10093639	10096637	-0.183085922765205	0.999999979788073	NS	-3.55631596476067	6.3596211840229e-06	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0233971	MtrunA17Chr7g0233971	MtNCR349	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	24433611	24434665	-0.332166594202114	0.999999979788073	NS	-3.55552185359471	0.0148109520111253	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0080081	MtrunA17Chr3g0080081			medtr.A17.gnm5.MtrunA17Chr3	+	2375316	2376300	-0.0620008457814568	0.999999979788073	NS	-3.5551587087781	0.000313633589860991	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0306691	MtrunA17Chr2g0306691			medtr.A17.gnm5.MtrunA17Chr2	-	28774197	28776061	-0.524359177261477	0.999999979788073	NS	-3.55224440509865	0.000714725141796406	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099021	MtrunA17Chr3g0099021	MtNCR370	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	23828311	23829527	-0.651370672391925	0.999999979788073	NS	-3.55102807455746	0.000125967966679609	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0233851	MtrunA17Chr7g0233851			medtr.A17.gnm5.MtrunA17Chr7	-	24288088	24289549	-0.638172280258202	0.999999979788073	NS	-3.55092259704559	0.00160878569795269	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0450511	MtrunA17Chr6g0450511			medtr.A17.gnm5.MtrunA17Chr6	-	1196149	1197449	-0.000257918905966227	0.999999979788073	NS	-3.55005828880826	2.96245563773057e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0178551	MtrunA17Chr1g0178551			medtr.A17.gnm5.MtrunA17Chr1	+	30037648	30038888	-0.732618428380258	0.999999979788073	NS	-3.54948747858712	0.000259280866470547	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0113301	MtrunA17Chr3g0113301			medtr.A17.gnm5.MtrunA17Chr3	+	35024829	35025430	-1.30402404668633	0.999999979788073	NS	-3.54930040358447	0.0318120656726644	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464481	MtrunA17Chr6g0464481			medtr.A17.gnm5.MtrunA17Chr6	+	13674589	13675799	-1.09548006505311	0.999999979788073	NS	-3.54868811575013	0.000430088921241513	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0477561	MtrunA17Chr6g0477561			medtr.A17.gnm5.MtrunA17Chr6	+	32342889	32351662	-0.73546531669617	0.999999979788073	NS	-3.54188336059526	0.000164197735076158	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0372171	MtrunA17Chr8g0372171			medtr.A17.gnm5.MtrunA17Chr8	+	34726246	34733812	-0.58937030076003	0.999999979788073	NS	-3.54123737754123	5.8043899653016e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0446361	MtrunA17Chr5g0446361	MtNCR331	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	42976873	42979349	-0.926348314482233	0.999999979788073	NS	-3.5313357869694	7.7232001291971e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0306701	MtrunA17Chr2g0306701			medtr.A17.gnm5.MtrunA17Chr2	+	28775773	28776186	-0.563052163493891	0.999999979788073	NS	-3.52528026727437	0.00429532920909705	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0306441	MtrunA17Chr2g0306441			medtr.A17.gnm5.MtrunA17Chr2	+	27935209	27943809	-0.527614442294466	0.999999979788073	NS	-3.52060088586567	0.000444994545052054	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0078051	MtrunA17Chr3g0078051			medtr.A17.gnm5.MtrunA17Chr3	-	686210	687872	-2.13717113038017	0.24108625280274	NS	-3.52045062099182	0.00596778625522702	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0176531	MtrunA17Chr1g0176531	MtNCR198	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	28095645	28099586	-0.491292425700277	0.999999979788073	NS	-3.52032126828028	0.000212605853449703	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0256301	MtrunA17Chr7g0256301			medtr.A17.gnm5.MtrunA17Chr7	+	42142979	42146888	-2.32974960339495	0.174151685279928	NS	-3.51995585980973	0.00526550312375257	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0232151	MtrunA17Chr7g0232151			medtr.A17.gnm5.MtrunA17Chr7	+	21976461	21977133	-1.54722519332944	0.628138707412544	NS	-3.51724158752391	0.00515254807931058	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0435631	MtrunA17Chr5g0435631			medtr.A17.gnm5.MtrunA17Chr5	-	35630124	35635279	-1.83005852782783	0.319368838825732	NS	-3.51432848199234	0.00266931703060575	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0348271	MtrunA17Chr8g0348271			medtr.A17.gnm5.MtrunA17Chr8	+	10947668	10948452	-0.279471371285919	0.999999979788073	NS	-3.51351568875285	0.0086408485554789	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185741	MtrunA17Chr1g0185741			medtr.A17.gnm5.MtrunA17Chr1	+	36091899	36094915	-1.47373447944173	0.631673867379084	NS	-3.51233417342985	0.00144273649210556	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0362101	MtrunA17Chr8g0362101	MtNCR741	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr8	+	26688107	26692128	-0.137280112782217	0.999999979788073	NS	-3.51045096974135	3.80026826692721e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0477571	MtrunA17Chr6g0477571			medtr.A17.gnm5.MtrunA17Chr6	-	32343572	32347472	-0.652867394449773	0.999999979788073	NS	-3.50922503365363	0.000494301738667894	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0322101	MtrunA17Chr2g0322101			medtr.A17.gnm5.MtrunA17Chr2	+	42893634	42895138	-0.974014918186805	0.999999979788073	NS	-3.5076122690923	0.0368097262245837	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0268591	MtrunA17Chr7g0268591			medtr.A17.gnm5.MtrunA17Chr7	+	50937618	50939278	0.094558575224566	0.999999979788073	NS	-3.50745935509372	0.00272882579002095	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0184591	MtrunA17Chr1g0184591			medtr.A17.gnm5.MtrunA17Chr1	+	35098530	35103347	-0.617030929155774	0.999999979788073	NS	-3.50585707946775	0.00147208776240062	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0159361	MtrunA17Chr1g0159361	MtNCR524	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	+	10051721	10052284	0.206196593251285	0.999999979788073	NS	-3.50539651106264	0.000105668508499795	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0067831	MtrunA17Chr4g0067831			medtr.A17.gnm5.MtrunA17Chr4	-	58133987	58135723	-0.985937493637229	0.999999979788073	NS	-3.50516953426209	4.43525070409569e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0349121	MtrunA17Chr8g0349121			medtr.A17.gnm5.MtrunA17Chr8	+	11674841	11677488	0.704790767177637	0.999999979788073	NS	-3.50161218850603	0.0215734038611243	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0080971	MtrunA17Chr3g0080971			medtr.A17.gnm5.MtrunA17Chr3	+	3039418	3040918	-0.526061394111825	0.999999979788073	NS	-3.49941601874932	1.35342922962619e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0268301	MtrunA17Chr7g0268301			medtr.A17.gnm5.MtrunA17Chr7	-	50737337	50739290	-0.297358446437539	0.999999979788073	NS	-3.49814913685273	0.00130942749454054	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0425071	MtrunA17Chr5g0425071			medtr.A17.gnm5.MtrunA17Chr5	-	27101871	27104366	0.840373736182146	0.999999979788073	NS	-3.49603784881202	0.00172338468608326	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0466101	MtrunA17Chr6g0466101			medtr.A17.gnm5.MtrunA17Chr6	+	15167639	15168757	-0.0724584263267737	0.999999979788073	NS	-3.49490584783235	0.0349664826372376	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0214871	MtrunA17Chr7g0214871			medtr.A17.gnm5.MtrunA17Chr7	+	1098875	1099565	-0.681571785317944	0.999999979788073	NS	-3.4929534225009	8.51526684442767e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0243991	MtrunA17Chr7g0243991	MtNCR327	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	33157316	33162565	-1.10576463865608	0.999999979788073	NS	-3.48963847796555	0.000307396323154238	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0239111	MtrunA17Chr7g0239111			medtr.A17.gnm5.MtrunA17Chr7	-	29244954	29247761	0.281411281227179	0.999999979788073	NS	-3.48620909306328	7.48021402096532e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0196571	MtrunA17Chr1g0196571			medtr.A17.gnm5.MtrunA17Chr1	-	44098972	44119724	-0.165372966001048	0.999999979788073	NS	-3.48595192259496	0.00513223120809633	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0426771	MtrunA17Chr5g0426771			medtr.A17.gnm5.MtrunA17Chr5	-	28604593	28605259	0.0727669755116443	0.999999979788073	NS	-3.48302938162496	0.00220763334483436	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0244121	MtrunA17Chr7g0244121	MtNCR164	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	33255080	33256460	-0.300027897904163	0.999999979788073	NS	-3.48191641176131	0.000215632013135125	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0464741	MtrunA17Chr6g0464741			medtr.A17.gnm5.MtrunA17Chr6	-	13996075	13997183	-0.133622293493634	0.999999979788073	NS	-3.48173861338115	0.00377347000135139	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475591	MtrunA17Chr6g0475591			medtr.A17.gnm5.MtrunA17Chr6	-	30055405	30057364	0.284272416040435	0.999999979788073	NS	-3.48124387532289	0.0174756203240813	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0050681	MtrunA17Chr4g0050681	MtNCR500	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	+	45566155	45566839	0.362991627823065	0.999999979788073	NS	-3.47789946943597	0.00047001159762383	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0429111	MtrunA17Chr5g0429111			medtr.A17.gnm5.MtrunA17Chr5	+	30595962	30599645	-0.818534947227753	0.999999979788073	NS	-3.47626656734502	0.000917315376254244	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0055251	MtrunA17Chr4g0055251			medtr.A17.gnm5.MtrunA17Chr4	+	48952123	48954120	-0.629432122334604	0.999999979788073	NS	-3.47306632185394	3.80629342831849e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0358381	MtrunA17Chr8g0358381	MtNCR-new84	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr8	-	20611607	20613962	-0.584915127559334	0.999999979788073	NS	-3.47173452830883	1.84650909947916e-06	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0329491	MtrunA17Chr2g0329491			medtr.A17.gnm5.MtrunA17Chr2	+	48492033	48496039	-0.290525785108649	0.999999979788073	NS	-3.47128679709203	0.00649455623027195	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0008361	MtrunA17Chr4g0008361			medtr.A17.gnm5.MtrunA17Chr4	-	6386758	6389594	-0.719182015076712	0.999999979788073	NS	-3.47113464616317	0.000109930111081975	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0430831	MtrunA17Chr5g0430831			medtr.A17.gnm5.MtrunA17Chr5	+	31906725	31907069	-0.988796369304738	0.999999979788073	NS	-3.46687688189199	0.0104496357592969	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0310651	MtrunA17Chr2g0310651			medtr.A17.gnm5.MtrunA17Chr2	-	33611825	33620699	-0.0988132964286302	0.999999979788073	NS	-3.46374519285705	0.000601579994029159	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0050831	MtrunA17Chr4g0050831			medtr.A17.gnm5.MtrunA17Chr4	+	45651345	45652215	-1.3108375045611	0.978784925162289	NS	-3.461696694652	0.00993354928364315	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0306841	MtrunA17Chr2g0306841			medtr.A17.gnm5.MtrunA17Chr2	-	28937902	28941379	-0.588666889787549	0.999999979788073	NS	-3.45938959567492	8.64842951371875e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0215871	MtrunA17Chr7g0215871	MtNCR154	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	1834908	1836093	-0.264038844701033	0.999999979788073	NS	-3.45901278328916	0.000225743269495927	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0081441	MtrunA17Chr3g0081441			medtr.A17.gnm5.MtrunA17Chr3	-	3423810	3427647	-0.663873639678658	0.999999979788073	NS	-3.45851739823683	0.000814934122039027	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0453731	MtrunA17Chr6g0453731			medtr.A17.gnm5.MtrunA17Chr6	-	4018243	4022588	3.12773464675748	0.00036777767073619	UP	-3.45277209052779	0.000592512625483077	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0043081	MtrunA17Chr4g0043081			medtr.A17.gnm5.MtrunA17Chr4	-	40226485	40228927	-0.76535681937208	0.999999979788073	NS	-3.44358112218353	0.000387956300305865	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0457981	MtrunA17Chr6g0457981	MtNCR122	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	7595692	7596654	0.213216421936846	0.999999979788073	NS	-3.44306256973942	3.6466558270792e-07	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0026511	MtrunA17Chr4g0026511	MtNCR010	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	+	27374638	27377535	0.0755536212030504	0.999999979788073	NS	-3.4381331682661	6.99999279420221e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0167851	MtrunA17Chr1g0167851			medtr.A17.gnm5.MtrunA17Chr1	-	16772179	16773045	0.993416416615043	0.999999979788073	NS	-3.43758886630232	0.00115074299321252	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0168161	MtrunA17Chr1g0168161	MtETR3	ethylene receptor-like 3	medtr.A17.gnm5.MtrunA17Chr1	-	17033661	17037939	0.0843169881238308	0.999999979788073	NS	-3.43428798208869	0.000499118248325874	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0423711	MtrunA17Chr5g0423711	MtNCR273	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	25523341	25524143	-0.308892585439252	0.999999979788073	NS	-3.43236582405781	0.00701814433946267	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0100551	MtrunA17Chr3g0100551			medtr.A17.gnm5.MtrunA17Chr3	+	25081158	25086056	-1.08291039295531	0.999999979788073	NS	-3.43034014631307	6.31061354781426e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0110841	MtrunA17Chr3g0110841	MtNCR082	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	-	33275043	33276225	-0.652613333027103	0.999999979788073	NS	-3.42995227153421	0.000198460722859125	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0272001	MtrunA17Chr7g0272001			medtr.A17.gnm5.MtrunA17Chr7	-	53277487	53280247	-0.0494438088548721	0.999999979788073	NS	-3.4279247400461	8.34737406259623e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0001561	MtrunA17Chr4g0001561			medtr.A17.gnm5.MtrunA17Chr4	-	1069943	1071596	-0.476840460648174	0.999999979788073	NS	-3.42505311676823	0.00369913111420408	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0425251	MtrunA17Chr5g0425251	MtSULTR1.3	sulfate transporter	medtr.A17.gnm5.MtrunA17Chr5	+	27270047	27275650	-1.33402165064161	0.857020831015277	NS	-3.42282959387116	0.00341086579912418	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0006331	MtrunA17Chr4g0006331			medtr.A17.gnm5.MtrunA17Chr4	-	5017055	5018008	-0.810532658435511	0.999999979788073	NS	-3.42273198560509	0.0449467683924834	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487691	MtrunA17Chr6g0487691			medtr.A17.gnm5.MtrunA17Chr6	+	41959180	41961711	-0.0758795370175801	0.999999979788073	NS	-3.42120981863321	0.00513223120809633	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0073381	MtrunA17Chr4g0073381			medtr.A17.gnm5.MtrunA17Chr4	-	62331839	62338442	-1.68317242224818	0.271956303244923	NS	-3.42065256748153	0.000300375894562479	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0281571	MtrunA17Chr2g0281571			medtr.A17.gnm5.MtrunA17Chr2	+	3304936	3307279	0.097529795925812	0.999999979788073	NS	-3.41443336460654	2.98679772869621e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0085021	MtrunA17Chr3g0085021			medtr.A17.gnm5.MtrunA17Chr3	-	6382407	6384362	-0.410870061825757	0.999999979788073	NS	-3.40636937388142	0.000148284232746135	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0197501	MtrunA17Chr1g0197501	MtLb3	leghemoglobin3	medtr.A17.gnm5.MtrunA17Chr1	-	44673539	44676710	0.230335207482722	0.999999979788073	NS	-3.40577332388761	1.16498679198843e-06	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431861	MtrunA17Chr5g0431861			medtr.A17.gnm5.MtrunA17Chr5	+	32658958	32659966	-1.1078073089006	0.999999979788073	NS	-3.40466358363459	0.00111199856642419	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0467551	MtrunA17Chr6g0467551	MtNCR341	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	16520361	16521072	-0.845142625258625	0.999999979788073	NS	-3.40279019197012	0.000154614424344852	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0314071	MtrunA17Chr2g0314071			medtr.A17.gnm5.MtrunA17Chr2	-	36679016	36680171	-0.892711608378632	0.999999979788073	NS	-3.39477037893583	7.54881060482283e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0167861	MtrunA17Chr1g0167861			medtr.A17.gnm5.MtrunA17Chr1	+	16772890	16775057	1.17116818826021	0.999999979788073	NS	-3.3894167040219	0.00211541780801186	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224311	MtrunA17Chr7g0224311	MtNCR167	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	9522171	9524747	-0.0504903843396753	0.999999979788073	NS	-3.38875795050527	4.69949389005669e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0011031	MtrunA17Chr4g0011031	MtNCR309	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	+	8636762	8638382	-0.405760058154715	0.999999979788073	NS	-3.38756826296046	0.000116365986010961	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0081451	MtrunA17Chr3g0081451			medtr.A17.gnm5.MtrunA17Chr3	-	3428233	3432382	-1.22052147711172	0.999999979788073	NS	-3.38665603352363	0.00174248361023931	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0265561	MtrunA17Chr7g0265561	MtGT-35	trihelix transcription factor (GT) 36	medtr.A17.gnm5.MtrunA17Chr7	+	48770709	48772772	-0.290340923781182	0.999999979788073	NS	-3.38633983025135	0.000785601750235086	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0488831	MtrunA17Chr6g0488831			medtr.A17.gnm5.MtrunA17Chr6	+	42758222	42769789	-0.0709089885558541	0.999999979788073	NS	-3.38493984241403	9.89114992857161e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0100391	MtrunA17Chr3g0100391	MtNOD25|MtN22	nodulin 25|Mtnodulin-22 (CAA75576)	medtr.A17.gnm5.MtrunA17Chr3	-	25023037	25030975	-0.336769348561208	0.999999979788073	NS	-3.38400927557296	3.84632610055858e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0197761	MtrunA17Chr1g0197761			medtr.A17.gnm5.MtrunA17Chr1	+	44880222	44881239	-1.2849407155397	0.832546282407219	NS	-3.38327560695117	0.00103194485088314	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0232731	MtrunA17Chr7g0232731			medtr.A17.gnm5.MtrunA17Chr7	+	22967280	22971113	-0.727064589317242	0.999999979788073	NS	-3.38228745631811	0.000113165724391812	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431131	MtrunA17Chr5g0431131	MtNCR081a	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	32097701	32098541	-0.845179194812178	0.999999979788073	NS	-3.38192387478498	4.46035994306783e-05	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0020381	MtrunA17Chr4g0020381	MtNCR274	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	+	16372189	16374879	-0.479020411567544	0.999999979788073	NS	-3.3754986817969	0.000125967966679609	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475341	MtrunA17Chr6g0475341	MtNCR097	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	29514727	29516593	-0.340874867286474	0.999999979788073	NS	-3.37459842830216	0.000143296901711854	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0352951	MtrunA17Chr8g0352951			medtr.A17.gnm5.MtrunA17Chr8	+	14728356	14728851	1.86250982487206	0.131337133551717	NS	-3.37453457436614	0.00981473532740688	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0485621	MtrunA17Chr6g0485621	MtYUC2	YUCCA 2	medtr.A17.gnm5.MtrunA17Chr6	+	40217749	40222516	-0.947198613750531	0.999999979788073	NS	-3.3713086605583	0.0224766873235363	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0302871	MtrunA17Chr2g0302871			medtr.A17.gnm5.MtrunA17Chr2	+	20518580	20519842	-0.894206910152411	0.999999979788073	NS	-3.3706946976673	0.00242384895983282	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0109241	MtrunA17Chr3g0109241			medtr.A17.gnm5.MtrunA17Chr3	+	32218192	32220391	0.161618533295531	0.999999979788073	NS	-3.36953442672427	0.00444978956909833	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0450421	MtrunA17Chr6g0450421			medtr.A17.gnm5.MtrunA17Chr6	-	1165237	1165816	-1.02623823017421	0.999999979788073	NS	-3.36263626640115	0.000316220669511222	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0007761	MtrunA17Chr4g0007761			medtr.A17.gnm5.MtrunA17Chr4	-	6061307	6070513	-0.32953871049776	0.999999979788073	NS	-3.36167796263413	0.000166808581542703	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0467221	MtrunA17Chr6g0467221			medtr.A17.gnm5.MtrunA17Chr6	+	16103368	16103973	-1.15865312061085	0.999999979788073	NS	-3.36057014232914	0.00215362035991968	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0322081	MtrunA17Chr2g0322081			medtr.A17.gnm5.MtrunA17Chr2	+	42885340	42886757	0.102877662434531	0.999999979788073	NS	-3.35737692294619	0.00303479165915601	DOWN
DOWN	dnf2_only	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0314651	MtrunA17Chr2g0314651	MtNCR566	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr2	+	37071018	37071817	-0.277257966228885	0.999999979788073	NS	-3.35527428450986	0.000164197735076158	DOWN
