direction	region	gene_id	gene_name	acronym	geneProduct	chr	strand	start	end	A86485_logFC	A86485_FDR	A86485_sig	dnf2_logFC	dnf2_FDR	dnf2_sig
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0476011	MtrunA17Chr6g0476011			medtr.A17.gnm5.MtrunA17Chr6	+	30676959	30689230	-2.68086398399695	0.0331615019864062	DOWN	-3.84331050747308	0.00269619291444711	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0243351	MtrunA17Chr7g0243351			medtr.A17.gnm5.MtrunA17Chr7	+	32622613	32625273	-3.91054403233845	0.00149069782635886	DOWN	-3.84129581824579	0.00078175243626213	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224951	MtrunA17Chr7g0224951			medtr.A17.gnm5.MtrunA17Chr7	-	10223941	10225430	-3.18583505947676	0.000150277848033625	DOWN	-3.83477311620804	1.08743784531869e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0309971	MtrunA17Chr2g0309971	MtNCR269	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr2	+	32877231	32878535	-2.66092866247043	0.00166817471782092	DOWN	-3.82916238125376	1.65230654328891e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0357531	MtrunA17Chr8g0357531			medtr.A17.gnm5.MtrunA17Chr8	-	19507204	19514486	-3.0717001002096	0.000278829591324262	DOWN	-3.82765620766936	9.89314287247472e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0033231	MtrunA17Chr4g0033231			medtr.A17.gnm5.MtrunA17Chr4	-	33153607	33158536	-2.30628378988409	0.00127962754947651	DOWN	-3.8215623453481	4.00042987016262e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0096251	MtrunA17Chr3g0096251			medtr.A17.gnm5.MtrunA17Chr3	-	20242307	20244035	-4.4216994962281	0.00441646482023614	DOWN	-3.81975073356147	0.00458782613679068	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0485111	MtrunA17Chr6g0485111			medtr.A17.gnm5.MtrunA17Chr6	-	39633039	39641663	-2.98475098560913	0.000344628191587868	DOWN	-3.81829158251477	9.97355236577886e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0185051	MtrunA17Chr1g0185051			medtr.A17.gnm5.MtrunA17Chr1	-	35478480	35478850	-2.48368741802169	0.0439911437178025	DOWN	-3.81782536104897	0.00220015870911537	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099831	MtrunA17Chr3g0099831	MtNCR302	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	24539807	24541344	-3.45192120723408	0.000604625947135371	DOWN	-3.81551610014238	8.70656633274521e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0220271	MtrunA17Chr7g0220271			medtr.A17.gnm5.MtrunA17Chr7	-	5608878	5609643	-4.62011012738168	0.0390591263736975	DOWN	-3.8107499517427	0.0442162200596483	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0029811	MtrunA17Chr4g0029811	MtNCR312	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	-	30526717	30528810	-2.60012547713128	0.00350039269185036	DOWN	-3.80968643638916	4.34681733865057e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099511	MtrunA17Chr3g0099511			medtr.A17.gnm5.MtrunA17Chr3	-	24285646	24288564	-2.34136146415172	0.0100362586918123	DOWN	-3.80957837010896	4.77416730253989e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0103501	MtrunA17Chr3g0103501			medtr.A17.gnm5.MtrunA17Chr3	-	27859075	27859993	-3.87408909221723	0.00188289413264958	DOWN	-3.80941261907426	0.00107395627694812	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0301811	MtrunA17Chr2g0301811			medtr.A17.gnm5.MtrunA17Chr2	-	19478374	19479472	-2.68474457539054	0.0198563525896064	DOWN	-3.80380223008734	0.00120579953332129	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0129791	MtrunA17Chr3g0129791			medtr.A17.gnm5.MtrunA17Chr3	+	47190196	47191286	-4.32060990338384	0.00495742939332696	DOWN	-3.79786539895745	0.00513169962247215	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431121	MtrunA17Chr5g0431121			medtr.A17.gnm5.MtrunA17Chr5	+	32095079	32095892	-3.59813367984539	0.000563095591762449	DOWN	-3.79160793591199	0.000148976879905509	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0484251	MtrunA17Chr6g0484251	MtNCR130	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	38782606	38783476	-3.50166036562161	0.000977869209904372	DOWN	-3.78955406698333	0.000201992453623883	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112881	MtrunA17Chr3g0112881	MtNCR236	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	34773058	34774076	-3.30927725891759	0.00256845444958546	DOWN	-3.78586089422346	0.00032019522069498	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0087971	MtrunA17Chr3g0087971	MtNCR241	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	-	9509611	9510243	-3.27088587081502	0.000247523055798588	DOWN	-3.7788910646169	2.03389069435677e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083091	MtrunA17Chr3g0083091	MtNCR087	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	-	4790226	4791820	-3.54211577733251	0.000174859299014605	DOWN	-3.77426097387518	2.50925241207306e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408701	MtrunA17Chr5g0408701			medtr.A17.gnm5.MtrunA17Chr5	+	10724965	10725324	-6.24893465910924	4.34309658439613e-05	DOWN	-3.76331148159614	0.000113411692994894	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0234021	MtrunA17Chr7g0234021			medtr.A17.gnm5.MtrunA17Chr7	+	24446784	24448972	-3.08411165278391	0.00090538953171663	DOWN	-3.76175261044592	9.35695140163561e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0170571	MtrunA17Chr1g0170571			medtr.A17.gnm5.MtrunA17Chr1	-	19330268	19332890	-2.86159776470997	0.0157128640022928	DOWN	-3.76074333523591	0.00175342319949561	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0476551	MtrunA17Chr6g0476551	MtNCR149	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	31370774	31371669	-3.67542710958223	0.00109320611176437	DOWN	-3.7576353313939	0.000392091003219135	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0251651	MtrunA17Chr7g0251651			medtr.A17.gnm5.MtrunA17Chr7	-	38813189	38814756	-2.60191683865693	0.00102725344605764	DOWN	-3.75455227028932	1.15579501667879e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0026521	MtrunA17Chr4g0026521			medtr.A17.gnm5.MtrunA17Chr4	+	27377537	27381956	-3.25935492521984	0.000686762324093861	DOWN	-3.75361827458244	7.23209414261631e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0021161	MtrunA17Chr4g0021161	MtNCR243	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr4	-	18117340	18118924	-3.25010130654348	0.000788210775816635	DOWN	-3.74945700705925	7.54019337989912e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0302881	MtrunA17Chr2g0302881			medtr.A17.gnm5.MtrunA17Chr2	-	20520121	20521748	-2.29074887113215	0.00813838608826789	DOWN	-3.74818315283866	6.34341517181629e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr8g0367831	MtrunA17Chr8g0367831			medtr.A17.gnm5.MtrunA17Chr8	-	31432442	31437289	-2.67402367263268	0.0287280151859412	DOWN	-3.74813919983857	0.00244858419743959	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0282231	MtrunA17Chr2g0282231			medtr.A17.gnm5.MtrunA17Chr2	+	3718410	3721614	-2.23445723130826	0.00190579297083044	DOWN	-3.7464264802306	6.3596211840229e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0100461	MtrunA17Chr3g0100461	MtCAML6	calmodulin-like 6	medtr.A17.gnm5.MtrunA17Chr3	-	25045161	25047473	-3.29220050035623	0.00113387516243668	DOWN	-3.74464638243135	0.000132874422976601	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0021671	MtrunA17Chr4g0021671			medtr.A17.gnm5.MtrunA17Chr4	-	20287994	20288447	-4.17163585764556	0.0160964619955643	DOWN	-3.74183955639796	0.0143888446440829	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0091141	MtrunA17Chr3g0091141	MtCKX6	cytokinin oxydase 6	medtr.A17.gnm5.MtrunA17Chr3	-	12390190	12394564	-3.32181547954373	0.00981359450629711	DOWN	-3.74158825140238	0.00291972776001336	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0320841	MtrunA17Chr2g0320841			medtr.A17.gnm5.MtrunA17Chr2	-	42032863	42035579	-2.33542326291093	0.000225227484172694	DOWN	-3.73003599035102	3.30154534471566e-07	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0021691	MtrunA17Chr4g0021691			medtr.A17.gnm5.MtrunA17Chr4	-	20290596	20292663	-3.39703898222571	0.000184383946948284	DOWN	-3.72769721086224	2.98679772869621e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0240331	MtrunA17Chr7g0240331	MtNCR351	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	30172663	30175120	-4.75739383899546	8.7674085976628e-05	DOWN	-3.72635040329525	0.00012841577749923	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0051001	MtrunA17Chr4g0051001			medtr.A17.gnm5.MtrunA17Chr4	+	45719882	45723578	-3.46246748127251	0.00172706630878071	DOWN	-3.72389708894107	0.000382181144206504	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0159371	MtrunA17Chr1g0159371			medtr.A17.gnm5.MtrunA17Chr1	-	10052297	10053720	-3.28463786404675	0.00116614181799262	DOWN	-3.72085419845681	0.000239420757388296	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112901	MtrunA17Chr3g0112901	MtNCR598	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	34780342	34781218	-2.27196218771411	0.0120516256516753	DOWN	-3.70890051995579	4.83895855668413e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0437961	MtrunA17Chr5g0437961			medtr.A17.gnm5.MtrunA17Chr5	+	37336144	37338982	-3.94499301391294	3.63615298137937e-05	DOWN	-3.70654501855414	8.06645422613137e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224301	MtrunA17Chr7g0224301	MtNCR162	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	9518669	9520509	-3.47125129525008	0.000918093757834445	DOWN	-3.69702200760357	0.000193990566186835	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0303821	MtrunA17Chr2g0303821			medtr.A17.gnm5.MtrunA17Chr2	+	21591818	21593283	-2.38091728695062	0.00570061498978203	DOWN	-3.69288505105216	6.38141953972983e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0106321	MtrunA17Chr3g0106321	MtNCR131	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	30122261	30123408	-2.62938102624487	0.00475734593662876	DOWN	-3.69200195900999	8.13627162953871e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0487871	MtrunA17Chr6g0487871	MtNCR200	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	42009831	42011195	-2.36099719119506	0.00204330363392063	DOWN	-3.68906277365869	8.5737222268552e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0467191	MtrunA17Chr6g0467191	MtNCR135	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	16073433	16074898	-3.49033073953541	0.0014229349305749	DOWN	-3.68122186857348	0.000361595957062571	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0420691	MtrunA17Chr5g0420691	MtNCR652	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	21124155	21126599	-2.81050748442701	0.000262749196280503	DOWN	-3.67528916895656	6.81480058886383e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0226691	MtrunA17Chr7g0226691	MtNCR246b	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	11860227	11862004	-2.93653582472056	0.000572092075136976	DOWN	-3.67149893768123	2.28620079671605e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083191	MtrunA17Chr3g0083191			medtr.A17.gnm5.MtrunA17Chr3	-	4845160	4846684	-3.49490027616025	0.0379089537710306	DOWN	-3.66715595435302	0.0195849049452114	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0192871	MtrunA17Chr1g0192871			medtr.A17.gnm5.MtrunA17Chr1	+	41420650	41421909	-2.35619513258708	0.00458860600125029	DOWN	-3.65998358631058	3.21879644667972e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0271311	MtrunA17Chr7g0271311			medtr.A17.gnm5.MtrunA17Chr7	+	52770000	52770957	-3.72114031340312	0.0090199156110733	DOWN	-3.65432345086667	0.0056417183778384	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0257091	MtrunA17Chr7g0257091			medtr.A17.gnm5.MtrunA17Chr7	+	42742585	42744927	-3.03988349863291	0.000891288405558534	DOWN	-3.65224937416862	6.05112342572442e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0485191	MtrunA17Chr6g0485191	MtSULTR3.5	sulfate transporter	medtr.A17.gnm5.MtrunA17Chr6	-	39718800	39726115	-2.80447954306457	0.00105029626639472	DOWN	-3.65207593493952	2.94833920449033e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0175091	MtrunA17Chr1g0175091			medtr.A17.gnm5.MtrunA17Chr1	-	26491309	26495118	-2.52821699718865	0.00281523036367742	DOWN	-3.64601109379651	5.33480258949188e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0003581	MtrunA17Chr4g0003581			medtr.A17.gnm5.MtrunA17Chr4	+	2717736	2719875	-3.31934472515669	4.34309658439613e-05	DOWN	-3.63048621870168	2.51317627897906e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0071511	MtrunA17Chr4g0071511			medtr.A17.gnm5.MtrunA17Chr4	-	60819104	60819987	-2.24422002541494	0.00627602339323747	DOWN	-3.63013683510789	2.48429137753879e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0029751	MtrunA17Chr4g0029751			medtr.A17.gnm5.MtrunA17Chr4	-	30508312	30509319	-1.9166091074323	0.0377724820662375	DOWN	-3.62911209992969	5.36537809425839e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0112941	MtrunA17Chr3g0112941			medtr.A17.gnm5.MtrunA17Chr3	-	34784532	34785046	-3.04778893610039	0.0024305094557821	DOWN	-3.62798318048016	0.000360557765411956	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0094191	MtrunA17Chr3g0094191	MtNCR419	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	16671494	16672855	-2.61377346656828	0.000605050400186496	DOWN	-3.62599497016514	8.02233544977582e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0216431	MtrunA17Chr7g0216431	MtNCR144	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	2113382	2113990	-3.20689595676943	0.00149069782635886	DOWN	-3.62128034295446	0.000219483115189229	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0474231	MtrunA17Chr6g0474231	MtNCR223	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	-	27919246	27921649	-2.450204346633	0.00196007273730056	DOWN	-3.61869877933248	1.25376452862357e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0446371	MtrunA17Chr5g0446371			medtr.A17.gnm5.MtrunA17Chr5	-	42976881	42979336	-2.31701640000617	0.00361865034761227	DOWN	-3.61807749717148	1.29961877071571e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0085061	MtrunA17Chr3g0085061			medtr.A17.gnm5.MtrunA17Chr3	-	6410676	6412089	-3.99179004175928	0.000568105302195843	DOWN	-3.61780478153112	0.000429292542179146	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0488841	MtrunA17Chr6g0488841			medtr.A17.gnm5.MtrunA17Chr6	-	42762376	42764175	-3.76284854239656	0.000364131559270822	DOWN	-3.61765591423194	0.000189001529029071	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0474171	MtrunA17Chr6g0474171	MtNCR150	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	27755558	27756977	-3.29407700211587	0.000568105302195843	DOWN	-3.61475184111085	8.24039770445029e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0431771	MtrunA17Chr5g0431771	MtNCR146	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	32584780	32585767	-2.57525259031803	0.0144037666787451	DOWN	-3.61252547472461	0.000377207411576795	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408691	MtrunA17Chr5g0408691			medtr.A17.gnm5.MtrunA17Chr5	-	10722900	10725519	-3.3124877155047	0.000856630851086286	DOWN	-3.6119513571605	0.000194544800495723	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr5g0408711	MtrunA17Chr5g0408711	MtNCR227	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr5	+	10725854	10729039	-2.79176960822104	0.0014229349305749	DOWN	-3.60980436568429	4.72084194618943e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0032671	MtrunA17Chr4g0032671			medtr.A17.gnm5.MtrunA17Chr4	-	32741506	32741902	-2.74866099936418	0.00688256647133674	DOWN	-3.60979126325954	0.000481573350266929	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0167671	MtrunA17Chr1g0167671			medtr.A17.gnm5.MtrunA17Chr1	+	16534014	16535776	-3.88507737619542	0.00333829094887611	DOWN	-3.60371873543957	0.00250371275950565	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0475711	MtrunA17Chr6g0475711	MtNCR001	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr6	+	30192680	30194264	-2.89511718507156	0.00497909859004575	DOWN	-3.5931299330921	0.000312401491693599	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr4g0073311	MtrunA17Chr4g0073311			medtr.A17.gnm5.MtrunA17Chr4	-	62255846	62260556	-3.60728781446759	0.0261284020686831	DOWN	-3.59234953367624	0.0157215747533334	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0172371	MtrunA17Chr1g0172371	MtNCR392	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	-	21320109	21322163	-2.65898839934302	0.00949236435749946	DOWN	-3.5910695896368	0.000419705170644821	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0333641	MtrunA17Chr2g0333641			medtr.A17.gnm5.MtrunA17Chr2	+	51390086	51395734	-3.46165961932011	0.00166817471782092	DOWN	-3.58841081140906	0.000592512625483077	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0100441	MtrunA17Chr3g0100441			medtr.A17.gnm5.MtrunA17Chr3	+	25041277	25044992	-3.45444369335408	0.00233601705230171	DOWN	-3.58791175267621	0.000874302737749178	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0186891	MtrunA17Chr1g0186891	MtNCR587	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr1	-	37103066	37103959	-3.81053333731823	0.000928165225994434	DOWN	-3.58358613451128	0.000627804186476604	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0173221	MtrunA17Chr1g0173221			medtr.A17.gnm5.MtrunA17Chr1	-	22593769	22593873	-4.50215037387101	0.00527704184454085	DOWN	-3.58217532729392	0.00783956351282742	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0214861	MtrunA17Chr7g0214861			medtr.A17.gnm5.MtrunA17Chr7	-	1098473	1099684	-2.77192385068375	0.00161672058258321	DOWN	-3.57851979758011	6.99999279420221e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083021	MtrunA17Chr3g0083021			medtr.A17.gnm5.MtrunA17Chr3	+	4725880	4727343	-3.40423722681347	0.0129393336824092	DOWN	-3.5766974234395	0.00571867961284788	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0107841	MtrunA17Chr3g0107841			medtr.A17.gnm5.MtrunA17Chr3	+	31304224	31304824	-4.19861961172896	0.00172922180991986	DOWN	-3.57198534172504	0.00199364644375363	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0231421	MtrunA17Chr7g0231421			medtr.A17.gnm5.MtrunA17Chr7	+	20954884	20956191	-1.87052603999738	0.00872697597259622	DOWN	-3.57071132949677	2.51317627897906e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0255561	MtrunA17Chr7g0255561			medtr.A17.gnm5.MtrunA17Chr7	-	41465728	41468702	-3.05267865321079	0.00354152086048276	DOWN	-3.56609581713113	0.00045436972767298	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr2g0302831	MtrunA17Chr2g0302831			medtr.A17.gnm5.MtrunA17Chr2	-	20505252	20506257	-3.37988597775079	0.000942911734409335	DOWN	-3.5608321792784	0.000274719128573941	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0083231	MtrunA17Chr3g0083231			medtr.A17.gnm5.MtrunA17Chr3	+	4866498	4868953	-2.65553993578991	0.0023247765452174	DOWN	-3.55658063895602	6.82481379661994e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0224771	MtrunA17Chr7g0224771	MtNCR-new69	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	-	10093639	10096637	-2.19237481778189	0.003569305573623	DOWN	-3.55631596476067	6.3596211840229e-06	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr7g0233971	MtrunA17Chr7g0233971	MtNCR349	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr7	+	24433611	24434665	-3.0876678935595	0.0443750303920457	DOWN	-3.55552185359471	0.0148109520111253	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0080081	MtrunA17Chr3g0080081			medtr.A17.gnm5.MtrunA17Chr3	+	2375316	2376300	-2.63701580256174	0.00635154613394281	DOWN	-3.5551587087781	0.000313633589860991	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr3g0099021	MtrunA17Chr3g0099021	MtNCR370	Nodule-specific Cysteine-Rich peptide	medtr.A17.gnm5.MtrunA17Chr3	+	23828311	23829527	-3.39589899437705	0.000506011767526964	DOWN	-3.55102807455746	0.000125967966679609	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr6g0450511	MtrunA17Chr6g0450511			medtr.A17.gnm5.MtrunA17Chr6	-	1196149	1197449	-2.86045674828657	0.000478137765886717	DOWN	-3.55005828880826	2.96245563773057e-05	DOWN
DOWN	A86485_dnf2_shared	medtr.A17.gnm5.ann1_6.MtrunA17Chr1g0178551	MtrunA17Chr1g0178551			medtr.A17.gnm5.MtrunA17Chr1	+	30037648	30038888	-2.20607390259944	0.0307334619728107	DOWN	-3.54948747858712	0.000259280866470547	DOWN
